transaction_id,customer_id,merchant_id,device_id,ip_id,payment_instrument_id,amount,timestamp,location,payment_method,account_age_days,customer_avg_amount,fraud_label,fraud_pattern,merchant_category
txn_6474a792a0,cust_155d33b44e,merch_7019fa8b8c,dev_049707acf9,ip_f7eb1b8023,pmt_8f4912f6c3,2421.59,2026-03-03 02:02:45,Ahmedabad,wallet,77,2449.46,0,none,pharmacy
txn_5dc23690c3,cust_e317b5c5fa,merch_affbcbf6fb,dev_4463b3e3bd,ip_6022a71fbe,pmt_c5e2412b7e,94.67,2026-03-03 02:24:43,Jaipur,upi,544,110.46,0,none,travel
txn_3273e59eea,cust_f3b6fdb444,merch_98e81e8358,dev_c7f095bdca,ip_bf77e015a3,pmt_92fe0b6fa7,571.75,2026-03-03 02:30:37,Chennai,wallet,114,310.88,0,none,jewelry
txn_ced6b1d387,cust_df205aa7de,merch_a4649a3467,dev_833d29d5dc,ip_bb3e0cfc41,pmt_fbf8768819,1943.71,2026-03-03 02:34:18,Hyderabad,netbanking,4,1188.76,0,none,fuel
txn_ff6b6ab397,cust_cefae2dcc1,merch_bcf79cde19,dev_9aa04dc3ff,ip_3ed93a622f,pmt_dc4df2a81f,1483.18,2026-03-03 03:03:00,Chennai,netbanking,665,2739.35,0,none,utilities
txn_355f7c37b3,cust_7c2d78284c,merch_875a820e54,dev_0ae8ad7cf5,ip_dd5afe25c8,pmt_557f741596,2262.31,2026-03-03 03:04:22,Mumbai,netbanking,261,1841.86,0,none,fashion
txn_7b5427375d,cust_c61ba8ffb7,merch_98e81e8358,dev_f0e3b5758b,ip_93e4784540,pmt_dcdd32c6c5,1321.87,2026-03-03 03:06:12,Kolkata,wallet,152,1215.89,0,none,jewelry
txn_9802470976,cust_b79b6348b4,merch_4096571ef3,dev_09aa0d7712,ip_3f0342bfe8,pmt_3be8f95f70,1523.6,2026-03-03 03:16:45,Bengaluru,wallet,297,1303.12,0,none,entertainment
txn_663103f0e2,cust_973f3fb97f,merch_f810bf5b6d,dev_95b1284b0c,ip_56036b7ec8,pmt_a15bb28cd4,248.27,2026-03-03 03:22:32,Jaipur,netbanking,37,339.94,0,none,food_delivery
txn_d4b6583236,cust_9345e8ae5d,merch_d651e12a02,dev_577adc75c6,ip_6427487dfb,pmt_8b9c81a1be,2384.57,2026-03-03 03:25:23,Chennai,netbanking,8,1865.7,0,none,fashion
txn_74ae68799e,cust_1354e1c1ec,merch_4cfa6dbbd7,dev_8226eee9b5,ip_05d59a511e,pmt_83c1edab81,546.67,2026-03-03 03:45:49,Chandigarh,upi,1372,571.35,0,none,travel
txn_d4dff50af4,cust_400b48bc9c,merch_86cc286a56,dev_d2beca3650,ip_e2044d8d73,pmt_99968b5d21,811.23,2026-03-03 03:47:05,Lucknow,wallet,175,738.07,0,none,fashion
txn_9ba6fa4131,cust_adc25f8848,merch_08cb85e737,dev_c852ce8991,ip_7ca8ff6193,pmt_17f5478217,3825.16,2026-03-03 03:59:51,Delhi,wallet,527,5662.79,0,none,electronics
txn_0224dc3af2,cust_b8f4592831,merch_1a4e87dbaf,dev_d9b7be2d1c,ip_be2cc18e21,pmt_26f14a17a0,268.41,2026-03-03 04:03:09,Delhi,netbanking,73,400.6,0,none,jewelry
txn_139433450c,cust_d96badb87b,merch_5843fe5054,dev_1486c38e6b,ip_4c190abe6c,pmt_813438f942,243.86,2026-03-03 04:06:16,Bengaluru,wallet,827,272.08,0,none,grocery
txn_12d77ddb8d,cust_3a9e8c405d,merch_993b9e2f43,dev_07465f910f,ip_08492d8afd,pmt_abcfd3e554,1003.3,2026-03-03 04:22:00,Ahmedabad,netbanking,510,1175.72,0,none,utilities
txn_856365f62f,cust_65ad6e5c40,merch_50552bde41,dev_74c1373fe7,ip_cb0644559b,pmt_aad20b1624,219.47,2026-03-03 04:27:11,Lucknow,upi,228,171.71,0,none,food_delivery
txn_e734d5ca8d,cust_0a355bed8b,merch_f82df4effe,dev_94d911e643,ip_3de9873907,pmt_4fda01e192,1074.12,2026-03-03 04:31:20,Hyderabad,upi,273,1000.9,0,none,entertainment
txn_4d21599cf2,cust_185785bd43,merch_4cfa6dbbd7,dev_b388411f41,ip_ae519a651f,pmt_af556cdcb9,78.31,2026-03-03 04:39:16,Kolkata,card,242,218.12,0,none,travel
txn_28629c72ac,cust_c5f9302413,merch_879f14a7e3,dev_560f2bab9a,ip_57371ba7c1,pmt_278081bace,366.69,2026-03-03 04:48:35,Ahmedabad,upi,215,227.02,0,none,grocery
txn_11bed634cd,cust_041e5f6a80,merch_af480e66c1,dev_1bd86d13ed,ip_5af732e3a6,pmt_cb8b09ef1c,260.8,2026-03-03 05:00:38,Kolkata,card,820,216.26,0,none,fashion
txn_7d68d56abc,cust_a421bc224d,merch_966aed08f2,dev_69a023980e,ip_46072a9874,pmt_9079ee9a22,541.03,2026-03-03 05:03:34,Jaipur,upi,225,222.73,0,none,grocery
txn_4e236487cd,cust_4000ee47f0,merch_93c07c678c,dev_6a9ee946ce,ip_e822240252,pmt_81d6fa8305,6187.28,2026-03-03 05:05:14,Pune,card,47,3808.22,0,none,grocery
txn_114bbb7c23,cust_8f0642ded5,merch_21e6ea0d08,dev_e511c377e8,ip_b2d8e032c8,pmt_c57f961455,568.06,2026-03-03 05:07:50,Bengaluru,wallet,78,580.02,0,none,electronics
txn_0dc2b2e107,cust_fdd52b0aae,merch_153644e3cb,dev_7c34b68fd6,ip_72e1eb440e,pmt_142c02d634,455.09,2026-03-03 05:08:22,Hyderabad,netbanking,1,420.3,0,none,travel
txn_b70cb80df6,cust_35a38aebf2,merch_c2fb29e3be,dev_d6f9e1a1a8,ip_4bcf921e07,pmt_fd200c89fb,965.48,2026-03-03 05:10:15,Jaipur,card,109,877.86,0,none,jewelry
txn_431e0e3db1,cust_fd14dba0da,merch_29b7c55611,dev_70b9d91274,ip_214866ba61,pmt_e4d3f375fe,866.61,2026-03-03 05:10:36,Mumbai,upi,99,790.51,0,none,fuel
txn_21e81b85b8,cust_06a02e6241,merch_b074f09044,dev_f3376ae05f,ip_3a34ef993f,pmt_5342022579,223.94,2026-03-03 05:24:47,Lucknow,wallet,736,596.95,0,none,fashion
txn_abfa0d733b,cust_0e30ed689d,merch_d651e12a02,dev_8db2949ed4,ip_a507c0926f,pmt_9b775dc362,249.36,2026-03-03 05:32:31,Delhi,wallet,263,519.83,0,none,fashion
txn_e513b530b5,cust_f160fe631b,merch_7b950a0080,dev_1a2ac4ae37,ip_ea098852c5,pmt_c216787d14,282.59,2026-03-03 05:40:38,Pune,card,827,376.39,0,none,food_delivery
txn_9164cee92d,cust_b0d019b7dd,merch_9bfdc3e901,dev_370fb14b7c,ip_920674d460,pmt_f69aeeee8f,620.89,2026-03-03 05:52:30,Delhi,card,486,384.14,0,none,grocery
txn_9ead61e6fb,cust_d740d46e2e,merch_a4649a3467,dev_9735d1889e,ip_d1e1be7f02,pmt_2ee459ef9e,720.41,2026-03-03 06:10:38,Chandigarh,upi,80,842.44,0,none,fuel
txn_cd7585045e,cust_4bb6b9d5a2,merch_7019fa8b8c,dev_15cc8ff662,ip_1906be288f,pmt_c97fba38f5,1118.68,2026-03-03 06:12:10,Delhi,netbanking,294,639.82,0,none,pharmacy
txn_36b0fb7b31,cust_280a743355,merch_0d677f499e,dev_69808c4e08,ip_2a01721231,pmt_3253282c8a,378.87,2026-03-03 06:33:33,Jaipur,wallet,602,281.82,0,none,fashion
txn_39ef7c2731,cust_065bc267a1,merch_74918e5372,dev_5ac4a1c22e,ip_390db23a30,pmt_ca3835418c,264.82,2026-03-03 06:41:03,Mumbai,wallet,296,489.01,0,none,fashion
txn_9d61464cb7,cust_1ef61de977,merch_20e44d8ca7,dev_673ff4ac7e,ip_26823ddc9e,pmt_bf78ae8270,2380.04,2026-03-03 07:02:32,Lucknow,netbanking,25,1402.74,0,none,utilities
txn_f53531e875,cust_9655e9419c,merch_5d7550a442,dev_bf44afef9f,ip_b2c23bd043,pmt_0e220b41e6,332.18,2026-03-03 07:03:32,Lucknow,netbanking,142,849.41,0,none,utilities
txn_d2a7302961,cust_6bfc7661db,merch_00be0b6b49,dev_3625fcd6a0,ip_541c65a3d7,pmt_cd568b78f8,1046.47,2026-03-03 07:18:46,Pune,upi,32,1525.84,0,none,electronics
txn_bf05430b81,cust_ea44b08207,merch_3423259716,dev_f7254bd579,ip_38c8e7f100,pmt_f63b0c960c,5828.91,2026-03-03 07:20:49,Kochi,upi,455,3177.55,0,none,fashion
txn_5465f7cd91,cust_618152e51b,merch_993b9e2f43,dev_eec5023529,ip_7b8bfec706,pmt_3f0d39960a,499.53,2026-03-03 07:27:47,Lucknow,upi,226,710.47,0,none,utilities
txn_2db8cc2e81,cust_e6bd1c5e3b,merch_7019fa8b8c,dev_438a48c600,ip_887e6000cc,pmt_408c3959a0,319.79,2026-03-03 07:27:52,Ahmedabad,upi,166,401.96,0,none,pharmacy
txn_7799f0fdd7,cust_4385732c1f,merch_c042cba3a4,dev_510eb6bc54,ip_e2bc47cb92,pmt_521d357b9c,126.88,2026-03-03 07:29:30,Delhi,netbanking,880,173.36,0,none,grocery
txn_2b24dae148,cust_8d3cf98297,merch_cf45f9a363,dev_fcf6ed075d,ip_02c72d714a,pmt_f077fc93fa,269.75,2026-03-03 07:33:59,Jaipur,netbanking,1366,569.08,0,none,travel
txn_10784ab257,cust_9f7bb70d78,merch_8d74118aac,dev_9e37d70b20,ip_6b453403c8,pmt_71ac2b0c20,1040.91,2026-03-03 07:39:43,Mumbai,card,178,1685.7,0,none,travel
txn_086023b62c,cust_e2b3c3f431,merch_a10f564b80,dev_99c2f4ca91,ip_7d446d3acd,pmt_488bca1ff3,1287.91,2026-03-03 07:42:04,Mumbai,card,1256,1035.88,0,none,grocery
txn_1e4409807e,cust_85c0a3b09a,merch_9e610a3b92,dev_3631917569,ip_9faebd45a8,pmt_a634047b30,609.01,2026-03-03 07:43:00,Delhi,card,58,563.36,0,none,fuel
txn_71b2b4ed3a,cust_0552931a90,merch_29b7c55611,dev_8208c2096c,ip_811d8b5413,pmt_2ecd9447c5,392.95,2026-03-03 07:50:05,Pune,netbanking,153,382.67,0,none,fuel
txn_fcada8eebe,cust_c257ffd4e8,merch_7a02f17649,dev_26e4803965,ip_82b864c014,pmt_569d891126,687.6,2026-03-03 07:54:58,Ahmedabad,card,122,596.07,0,none,fashion
txn_f33d1bde69,cust_96db98f6e3,merch_76949dba68,dev_73f05a0298,ip_bb0a9820a3,pmt_a4c4b64168,685.17,2026-03-03 08:17:16,Mumbai,wallet,248,645.36,0,none,entertainment
txn_bdf5e9120d,cust_a4e13fa1f9,merch_816e30245a,dev_f6ca4f52f2,ip_ad544e5877,pmt_66601c3fd6,964.79,2026-03-03 08:24:35,Bengaluru,netbanking,914,661.3,0,none,utilities
txn_4f170917f7,cust_68294cd66c,merch_3c23fe8cfe,dev_4871f485a9,ip_b63add571e,pmt_6afd8cb52f,1665.23,2026-03-03 08:30:12,Pune,wallet,14,1543.63,0,none,fashion
txn_88062ceddb,cust_17b3d62b76,merch_dc3f7ac002,dev_78e57d92a7,ip_9a4eabe8b2,pmt_88e1c2d64f,987.2,2026-03-03 08:32:57,Kolkata,netbanking,442,601.24,0,none,entertainment
txn_eda79673ae,cust_9ba92cb850,merch_a4649a3467,dev_88d1a7691c,ip_e026487e13,pmt_821d942969,129.87,2026-03-03 08:56:05,Kolkata,wallet,71,250.17,0,none,fuel
txn_5d277829a2,cust_eb12a26a33,merch_7b950a0080,dev_80a9310f75,ip_d1c4ec3c02,pmt_69da0f7381,261.34,2026-03-03 09:01:10,Bengaluru,netbanking,33,368.14,0,none,food_delivery
txn_484145b49f,cust_f36e00d836,merch_74918e5372,dev_95786d6fa9,ip_6c02f8afc4,pmt_6eb9515584,867.39,2026-03-03 09:12:35,Ahmedabad,card,139,599.65,0,none,fashion
txn_33bc9f400f,cust_7a63a19b84,merch_3195323114,dev_810ca676c9,ip_a83991f75c,pmt_121f7c9e4c,2148.51,2026-03-03 09:16:13,Ahmedabad,netbanking,186,1329.7,0,none,grocery
txn_ed53a417af,cust_00811142cb,merch_7a02f17649,dev_c3148cb748,ip_4440f7f01d,pmt_ad76fd76ea,690.41,2026-03-03 09:20:43,Kochi,card,405,614.48,0,none,fashion
txn_8e7299c637,cust_adf1ba9a97,merch_20e44d8ca7,dev_d5a266eeff,ip_fbac69f3e8,pmt_13a1adf9ed,521.56,2026-03-03 09:27:52,Hyderabad,netbanking,298,188.29,0,none,utilities
txn_bef75d6c47,cust_d17f0baaae,merch_f944312123,dev_fb05017d68,ip_b815bf49e2,pmt_2a6a4fa32e,1136.51,2026-03-03 09:33:58,Chennai,netbanking,659,1013.0,0,none,fuel
txn_7d1be76092,cust_1a2d177d24,merch_09a38eb2da,dev_e2a0bd8681,ip_5c8d8bc53c,pmt_11cc2507d7,257.59,2026-03-03 09:45:49,Bengaluru,card,586,334.51,0,none,travel
txn_9927d523c7,cust_0c6afc780a,merch_9bfdc3e901,dev_23adb2adee,ip_fd8c4c0b53,pmt_372d8a6103,2809.05,2026-03-03 09:51:26,Pune,card,1273,2722.41,0,none,grocery
txn_bceb3f7ddd,cust_375b05790f,merch_c042cba3a4,dev_5918847db2,ip_5d81a51181,pmt_09b9cf4fe8,1820.5,2026-03-03 09:52:15,Lucknow,upi,644,565.33,0,none,grocery
txn_e915ea2582,cust_101091a9a6,merch_13c4d99849,dev_ee6fc86367,ip_c962dfebd7,pmt_85416d6846,533.15,2026-03-03 10:04:14,Jaipur,card,945,428.26,0,none,fashion
txn_835156a174,cust_ee89a35140,merch_218961bd9d,dev_8a43388160,ip_41bab3e3d4,pmt_7b82e3fa31,268.82,2026-03-03 10:24:22,Kolkata,card,196,560.21,0,none,grocery
txn_f49f722e00,cust_add06f0eb3,merch_6f6cfb25aa,dev_0655a7eebc,ip_8cb2658ecd,pmt_ce58e34d4d,1072.58,2026-03-03 10:27:09,Delhi,wallet,23,666.07,0,none,entertainment
txn_4d10596c68,cust_479ad1af2d,merch_25dcc81629,dev_6eb83d0dc0,ip_3d71a47b81,pmt_02cdac56f6,536.47,2026-03-03 10:38:23,Hyderabad,wallet,163,678.32,0,none,electronics
txn_5ac97e6325,cust_c176be4264,merch_20e44d8ca7,dev_9f62b673d3,ip_3a5ce49192,pmt_5c60b2ab60,2003.14,2026-03-03 10:42:58,Delhi,netbanking,204,1825.51,0,none,utilities
txn_ea58e12e20,cust_0651041c1a,merch_7019fa8b8c,dev_56a948c02a,ip_148c3c1654,pmt_d66de70def,1704.58,2026-03-03 10:47:48,Lucknow,card,563,1874.91,0,none,pharmacy
txn_6c8034438c,cust_1a57d19bd2,merch_15dde57415,dev_54a1b0e83d,ip_bbbb03a7c5,pmt_12da3824fe,1158.48,2026-03-03 10:50:11,Hyderabad,netbanking,204,667.15,0,none,electronics
txn_29269b752f,cust_244f4a9fc8,merch_b588adf2cf,dev_b51dbe46c8,ip_dce9a57b5c,pmt_8074171e50,455.52,2026-03-03 10:55:08,Mumbai,netbanking,479,903.48,0,none,fashion
txn_189eba2ad9,cust_44f593dbc4,merch_55130e6276,dev_fc482f0db5,ip_2bb6ad99a0,pmt_a228b56b0e,1429.35,2026-03-03 11:06:30,Bengaluru,card,12,1940.15,0,none,entertainment
txn_58c25d0140,cust_7a63a19b84,merch_dc3f7ac002,dev_810ca676c9,ip_a83991f75c,pmt_365190b4ca,1161.62,2026-03-03 11:08:44,Ahmedabad,netbanking,186,1329.7,0,none,entertainment
txn_73534fe710,cust_011b3a1aca,merch_a10f564b80,dev_65abd1098c,ip_7b908ebd92,pmt_f1c2935f8e,312.38,2026-03-03 11:15:16,Lucknow,upi,78,501.44,0,none,grocery
txn_6c7d3efd2d,cust_70776ba11d,merch_6f6cfb25aa,dev_839182f90d,ip_ef61daf377,pmt_bd65c12676,758.1,2026-03-03 11:36:44,Delhi,netbanking,1030,428.4,0,none,entertainment
txn_95b703ab67,cust_e63bbbfad6,merch_15dde57415,dev_82febb4b6d,ip_d4f7887a72,pmt_74e37db052,982.05,2026-03-03 11:38:17,Bengaluru,card,109,534.21,0,none,electronics
txn_a25f09fd8e,cust_741ef28f99,merch_29b7c55611,dev_afa65422dc,ip_b38c0991f0,pmt_d516884df3,636.22,2026-03-03 11:40:04,Lucknow,netbanking,171,664.88,0,none,fuel
txn_566587ced6,cust_beac6e3135,merch_98e81e8358,dev_03accc79dc,ip_4e11fe72e3,pmt_2533834895,1809.41,2026-03-03 11:41:59,Hyderabad,netbanking,236,1876.23,0,none,jewelry
txn_15c3207833,cust_d715106570,merch_7019fa8b8c,dev_54ea354a57,ip_4c8de7d77a,pmt_4bdf7be5f1,1128.54,2026-03-03 12:13:21,Chandigarh,upi,582,729.47,0,none,pharmacy
txn_406f744104,cust_de80d37229,merch_20e44d8ca7,dev_ddca28a3de,ip_bea351460f,pmt_6ac6d391db,258.49,2026-03-03 12:20:44,Mumbai,wallet,864,459.14,0,none,utilities
txn_7f40f0a5cb,cust_d84e79e36c,merch_e913595253,dev_0c16d1b912,ip_dbc18796ac,pmt_9b7953e490,260.19,2026-03-03 12:34:57,Hyderabad,card,104,307.11,0,none,pharmacy
txn_c466931045,cust_e98527eee1,merch_5d7550a442,dev_4b89189ed6,ip_8cbd954a37,pmt_3034de165f,1557.67,2026-03-03 12:37:48,Delhi,card,1031,1302.07,0,none,utilities
txn_72ea6827c8,cust_6a74cd5bc3,merch_29b7c55611,dev_b2e1e35a6c,ip_06321760ca,pmt_f6a6afa763,1291.29,2026-03-03 12:39:40,Ahmedabad,card,105,377.52,1,fraud_ring,fuel
txn_6eed5c800b,cust_dcadcabb92,merch_eb9d5ebaf4,dev_c7beb7cb89,ip_0828fed9b5,pmt_f5bbc43b92,163.36,2026-03-03 12:49:12,Chandigarh,upi,245,326.34,0,none,electronics
txn_0fe0d3093e,cust_b3595ed0f5,merch_12bc92e5d0,dev_ab032e154d,ip_cb541c56aa,pmt_747fcaa7f6,333.56,2026-03-03 13:08:07,Kolkata,upi,62,320.29,0,none,fashion
txn_a5bb067a7a,cust_05d785ad08,merch_879f14a7e3,dev_fa1ba98f52,ip_9990b712fc,pmt_10f9285441,8000.0,2026-03-03 13:13:49,Chennai,netbanking,43,937.8,1,first_time_high_value,grocery
txn_e393a6f761,cust_6adbdc963e,merch_3423259716,dev_176a850f8d,ip_0254b611c7,pmt_8103b68bcf,529.01,2026-03-03 13:23:08,Hyderabad,upi,4,710.61,0,none,fashion
txn_6c4399f1d4,cust_69bb00477d,merch_98e81e8358,dev_baeb1c19ce,ip_c09cab2b67,pmt_f516b9b2c0,947.8,2026-03-03 13:23:43,Kolkata,wallet,70,649.28,0,none,jewelry
txn_e83d729ec4,cust_db6268694e,merch_48ebb81d43,dev_569c29c093,ip_7ed32f531f,pmt_7c4a997a71,660.42,2026-03-03 13:30:02,Delhi,upi,574,350.35,0,none,pharmacy
txn_34458d4fd2,cust_d0816ec020,merch_acb8176511,dev_0f5df5aa34,ip_32a94eb8b1,pmt_ef8055e7f3,1847.0,2026-03-03 14:04:49,Delhi,upi,716,1548.74,0,none,travel
txn_b94c3b5c27,cust_acd5c80530,merch_023d4ac6fc,dev_0064e0ebd8,ip_20a7adcfeb,pmt_820f163057,1689.19,2026-03-03 14:13:14,Bengaluru,netbanking,296,1088.91,0,none,pharmacy
txn_b43d035438,cust_ac5a43ce41,merch_f810bf5b6d,dev_90f3d2efb8,ip_788842747d,pmt_62c212411c,726.29,2026-03-03 14:29:20,Kochi,wallet,550,710.67,0,none,food_delivery
txn_7055755b79,cust_9a91fe87b0,merch_29b7c55611,dev_08e68cdc41,ip_88719b3bfd,pmt_147176fed7,123.98,2026-03-03 14:44:39,Lucknow,card,68,137.95,0,none,fuel
txn_5f515c8c51,cust_2730684355,merch_5fef0ffeb1,dev_579395226b,ip_d950f04569,pmt_afec93c189,1156.22,2026-03-03 14:44:48,Mumbai,wallet,199,825.98,0,none,utilities
txn_dd4abd696f,cust_3119977dbd,merch_38716f0aba,dev_4a5db20ef9,ip_a3684e2465,pmt_53a7eb21fa,393.59,2026-03-03 14:46:14,Ahmedabad,upi,197,218.99,0,none,food_delivery
txn_5698e0de72,cust_c728b87c37,merch_0d677f499e,dev_42a787deaa,ip_06ec90f8ce,pmt_7028cbd163,1626.0,2026-03-03 14:56:46,Chandigarh,netbanking,291,1870.9,0,none,fashion
txn_4e959f6547,cust_b5c4565ff7,merch_b2b5b5932b,dev_ed3620abbd,ip_65ea5c85a1,pmt_0ec1980a62,760.71,2026-03-03 15:25:01,Kochi,wallet,389,684.15,0,none,travel
txn_d020ea9918,cust_3660fceab1,merch_b588adf2cf,dev_620b40db00,ip_ca849a4c39,pmt_8a9a387c97,169.33,2026-03-03 15:36:28,Chennai,netbanking,797,130.61,0,none,fashion
txn_c61664bc82,cust_e0109d60b8,merch_4096571ef3,dev_132c3ff373,ip_073bba2f8d,pmt_b9c5e635b5,154.74,2026-03-03 15:42:54,Bengaluru,card,292,120.61,0,none,entertainment
txn_ff8688b07e,cust_9f2cb5381f,merch_4cfa6dbbd7,dev_4a38914539,ip_e74c62a107,pmt_deee8eb1ed,953.17,2026-03-03 15:48:14,Chennai,upi,406,448.97,0,none,travel
txn_b7a9aa0f5c,cust_c38dbd348c,merch_db564f82de,dev_9584f8c122,ip_7a11bb95e8,pmt_4573219e07,1154.89,2026-03-03 15:51:14,Chennai,card,29,1110.65,0,none,pharmacy
txn_a60abd27ae,cust_f1dd3cf719,merch_affbcbf6fb,dev_f5b6e80db9,ip_d482e09e4b,pmt_b403f40336,326.9,2026-03-03 16:08:50,Lucknow,netbanking,20,482.67,0,none,travel
txn_b0975ec969,cust_da6a31ee75,merch_2e589c17ff,dev_ac61b5b314,ip_2921ab3723,pmt_08d763a8b7,1050.24,2026-03-03 16:24:02,Chennai,upi,788,826.12,0,none,entertainment
txn_3061a737a8,cust_cd6b1ba457,merch_38716f0aba,dev_5089e80136,ip_87782cdbd9,pmt_c6625014af,509.15,2026-03-03 16:24:26,Lucknow,card,266,616.48,0,none,food_delivery
txn_dbd636f2dd,cust_366cbb9de6,merch_fb029a39e7,dev_287e4a37f9,ip_ee6dab715b,pmt_d2d8df75bd,3161.99,2026-03-03 16:31:14,Chandigarh,upi,208,1858.75,0,none,entertainment
txn_b9fb68c848,cust_d2c9f53c32,merch_76949dba68,dev_de119e3677,ip_7687066992,pmt_56b19a7300,1664.12,2026-03-03 16:42:28,Chennai,netbanking,562,1644.94,0,none,entertainment
txn_1b392da0ec,cust_d81cc9486e,merch_cf45f9a363,dev_f70101e34c,ip_1f0dd212d4,pmt_ae873c607b,437.76,2026-03-03 16:59:41,Ahmedabad,upi,331,297.36,0,none,travel
txn_62b51742c4,cust_8f0b0cf113,merch_816e30245a,dev_eccd4454e3,ip_223dafbae0,pmt_3dc5d99f3e,1135.03,2026-03-03 17:12:09,Mumbai,card,426,921.8,0,none,utilities
txn_57beaeeb77,cust_bc52d0b75d,merch_b3cd51543f,dev_502a41072a,ip_109cad56ed,pmt_a797078cc5,127.67,2026-03-03 17:13:52,Mumbai,netbanking,115,252.95,0,none,fuel
txn_5a46b940cc,cust_2730684355,merch_cac8d54855,dev_579395226b,ip_d950f04569,pmt_afec93c189,904.62,2026-03-03 17:28:41,Mumbai,wallet,199,825.98,0,none,utilities
txn_1974cb6086,cust_4547d8cf45,merch_b2b5b5932b,dev_424e1e73d7,ip_352f025e88,pmt_4ad93f787d,878.19,2026-03-03 17:29:22,Delhi,wallet,13,1149.21,0,none,travel
txn_154fcf9ad4,cust_b1c0ab40bf,merch_13c4d99849,dev_55917746c2,ip_783afb47dd,pmt_20ba36d118,296.12,2026-03-03 17:29:43,Kochi,upi,61,236.51,0,none,fashion
txn_fc77075a1b,cust_a90d923587,merch_55130e6276,dev_004649511d,ip_f017719a22,pmt_d907b66ed4,522.06,2026-03-03 17:31:16,Bengaluru,upi,46,647.79,0,none,entertainment
txn_38cfb22dae,cust_0e037fd06d,merch_f810bf5b6d,dev_dbd3dce88b,ip_e2b42de5a8,pmt_8c2d0e9441,469.61,2026-03-03 17:38:58,Mumbai,card,887,463.4,0,none,food_delivery
txn_d2d9621d93,cust_13edc88ca5,merch_b074f09044,dev_ab78531fb8,ip_e951e3d18a,pmt_fa33dde741,406.6,2026-03-03 17:39:28,Bengaluru,upi,451,607.99,0,none,fashion
txn_d356419c75,cust_7b33071986,merch_eb9d5ebaf4,dev_f1c5764959,ip_9e8d6809db,pmt_9736890a13,3137.23,2026-03-03 17:43:50,Chennai,card,11,1960.81,0,none,electronics
txn_6e2ee23a62,cust_7664383819,merch_09a38eb2da,dev_cd89f11583,ip_64c441f944,pmt_31b48c9a89,338.93,2026-03-03 17:52:50,Bengaluru,wallet,162,320.0,0,none,travel
txn_3f9de74796,cust_93bf4da232,merch_29816d48b6,dev_3e006fa18e,ip_23caebcfea,pmt_59db598ede,745.12,2026-03-03 17:56:48,Kochi,card,580,949.62,0,none,utilities
txn_ce3b38ca90,cust_09a04afb53,merch_2e589c17ff,dev_59ebed9f97,ip_ce0c7d329b,pmt_99665f4cf7,290.33,2026-03-03 17:59:50,Chennai,upi,1094,235.12,0,none,entertainment
txn_0961c8c5f7,cust_1e7aadbfc8,merch_c042cba3a4,dev_6e4f2a2f01,ip_70b03bacee,pmt_b32321363a,445.35,2026-03-03 18:05:45,Kolkata,upi,615,710.79,0,none,grocery
txn_8a272acbbd,cust_b9641db3f4,merch_a10f564b80,dev_4b8b193f88,ip_d7a8d85710,pmt_2fac3b546a,1263.3,2026-03-03 18:09:34,Jaipur,card,555,1606.47,0,none,grocery
txn_149a3b1d60,cust_a638b7a146,merch_8d74118aac,dev_be99420bdf,ip_618fa68ff0,pmt_846b716940,4719.03,2026-03-03 18:12:21,Kolkata,wallet,209,2647.75,0,none,travel
txn_38aa602329,cust_29660576b5,merch_3423259716,dev_a11f45542a,ip_f0cc4f2ed8,pmt_20d13dfad6,231.11,2026-03-03 18:18:18,Lucknow,wallet,522,307.85,0,none,fashion
txn_5a99afad5a,cust_06f5d4fae9,merch_153644e3cb,dev_883584c270,ip_0e23c6a1dd,pmt_69f6bea9c5,1132.83,2026-03-03 18:18:53,Pune,upi,104,1043.49,0,none,travel
txn_d1a70e3c01,cust_d10fc9ee62,merch_29b7c55611,dev_bf1fef392e,ip_9dffa52ed5,pmt_2e59beb4b1,1727.71,2026-03-03 18:21:41,Chandigarh,wallet,316,2078.04,0,none,fuel
txn_f993a3ac76,cust_a8cc74d670,merch_6f6cfb25aa,dev_3e629be409,ip_140086bb9a,pmt_95d2941777,998.25,2026-03-03 18:22:53,Pune,upi,171,1137.02,0,none,entertainment
txn_1473822989,cust_11f4b13dcf,merch_9b8a3e2865,dev_e30a783a36,ip_19b62a5c38,pmt_27d723c5b5,1207.69,2026-03-03 18:24:17,Pune,card,107,652.22,0,none,entertainment
txn_109a5eace1,cust_7ef6c09222,merch_af480e66c1,dev_6a0d9f9a86,ip_803e70baf3,pmt_a3fe72130c,326.53,2026-03-03 18:37:01,Mumbai,netbanking,223,420.59,0,none,fashion
txn_fe4706cd63,cust_5bcbcf71a1,merch_09a38eb2da,dev_f68a47ab41,ip_eb72e5478d,pmt_f0787df6e1,2098.58,2026-03-03 18:41:56,Pune,upi,257,1363.41,0,none,travel
txn_851e403e64,cust_7ef6c09222,merch_8d74118aac,dev_6a0d9f9a86,ip_ab665e61fd,pmt_a3fe72130c,805.58,2026-03-03 18:42:24,Mumbai,netbanking,223,420.59,0,none,travel
txn_3230042489,cust_0ddbfcb5f9,merch_7b950a0080,dev_932648e94e,ip_43e6a51b5d,pmt_5379faaf84,2787.03,2026-03-03 18:43:53,Bengaluru,netbanking,160,1487.07,0,none,food_delivery
