transaction_id,customer_id,merchant_id,device_id,ip_id,payment_instrument_id,amount,timestamp,location,payment_method,account_age_days,customer_avg_amount,fraud_label,fraud_pattern,merchant_category
txn_d7f62d6fdd,cust_4bc6a9c749,merch_98e81e8358,dev_452c705594,ip_f5892e55b7,pmt_63cc268006,1307.21,2026-01-02T10:01:53+00:00,Lucknow,upi,895,972.45,0,,jewelry
txn_2979704169,cust_77284beed3,merch_b87aa58f30,dev_1884241567,ip_641284c263,pmt_a8c37650e8,6493.30,2026-01-02T10:09:00+00:00,Kochi,upi,211,1982.76,0,,jewelry
txn_35d28e89a3,cust_f7cdc3716b,merch_6b13b81417,dev_e4d77c0800,ip_c4dd59b652,pmt_7fa2aa022e,1348.13,2026-01-02T10:10:46+00:00,Mumbai,wallet,32,1148.15,0,,jewelry
txn_efe2a9a2a6,cust_5bcbcf71a1,merch_0d677f499e,dev_be086e584d,ip_eb72e5478d,pmt_f0787df6e1,1536.66,2026-01-02T10:18:40+00:00,Pune,upi,257,1363.41,0,,fashion
txn_932d1d325e,cust_8b016c0492,merch_74fde6fdcd,dev_910ccb0cc1,ip_7b96811d20,pmt_7927e2ad42,492.90,2026-01-02T10:23:18+00:00,Delhi,wallet,36,322.51,0,,pharmacy
txn_d584f96d1b,cust_ccd9d3b853,merch_875a820e54,dev_cd5e0804e5,ip_f18d71ec7a,pmt_3ac327d7bf,106.60,2026-01-02T10:32:37+00:00,Jaipur,card,1305,180.68,0,,fashion
txn_ddbf5d4af5,cust_8085e98d9b,merch_74918e5372,dev_7c1a865dca,ip_d50c3a91fa,pmt_d472da91cd,1666.87,2026-01-02T10:46:30+00:00,Mumbai,card,340,1301.36,0,,fashion
txn_dccb8a874a,cust_9f2cb5381f,merch_9a99f623f5,dev_4a38914539,ip_e74c62a107,pmt_deee8eb1ed,615.40,2026-01-02T11:02:12+00:00,Chennai,upi,406,448.97,0,,jewelry
txn_e138791195,cust_9a8f57fc15,merch_7a02f17649,dev_841d1f4331,ip_087c497bc6,pmt_610ebda55a,710.26,2026-01-02T11:14:43+00:00,Mumbai,card,206,593.10,0,,fashion
txn_fa3b657580,cust_28670e0f3d,merch_b588adf2cf,dev_5f155c71db,ip_05dd0bc19a,pmt_26338dab35,402.90,2026-01-02T11:17:41+00:00,Lucknow,upi,1733,501.37,0,,fashion
txn_f45ba7d4cb,cust_cae61e19f8,merch_bf368185fd,dev_51710af428,ip_0c8c42c964,pmt_05547f27be,411.51,2026-01-02T11:27:58+00:00,Bengaluru,card,1180,541.29,0,,electronics
txn_dcc33d643d,cust_334eca1f83,merch_bcf79cde19,dev_067572fa57,ip_6dfdabed35,pmt_8ee2c0e34c,292.19,2026-01-02T11:36:36+00:00,Delhi,netbanking,540,276.95,0,,utilities
txn_9651cf903d,cust_c720328b77,merch_c2fb29e3be,dev_5cf7253979,ip_e5dd3412dd,pmt_c66c4cdf81,1191.25,2026-01-02T11:58:07+00:00,Ahmedabad,netbanking,714,554.14,0,,jewelry
txn_395ac6f074,cust_0243bc7959,merch_15dde57415,dev_a958fd49f2,ip_e29dc44253,pmt_63f64f39e1,1052.40,2026-01-02T12:01:00+00:00,Hyderabad,upi,35,1681.55,0,,electronics
txn_71fbb6d624,cust_02ff7404c0,merch_74918e5372,dev_8227295537,ip_3080ea89be,pmt_253dff4338,172.83,2026-01-02T12:02:11+00:00,Hyderabad,wallet,910,457.14,0,,fashion
txn_530b75e707,cust_e0e7372d56,merch_af480e66c1,dev_9b2ae924ce,ip_c7a352b340,pmt_7698b37778,2176.13,2026-01-02T12:03:34+00:00,Ahmedabad,netbanking,29,2230.74,0,,fashion
txn_b0fdf00067,cust_4c3823c60d,merch_bcf79cde19,dev_0147e35bb6,ip_b23759090b,pmt_2e502e9c3e,387.13,2026-01-02T12:03:56+00:00,Pune,upi,30,606.80,0,,utilities
txn_81b1ccefe5,cust_1bad6242b1,merch_b074f09044,dev_65fdf94609,ip_5d885dd063,pmt_c0f1bb2fb8,951.59,2026-01-02T12:19:05+00:00,Chennai,wallet,69,977.80,0,,fashion
txn_88c5f5fd34,cust_b0477d7e38,merch_b074f09044,dev_ca817eba00,ip_10b5eea832,pmt_0e97e68f81,842.12,2026-01-02T12:19:52+00:00,Chennai,upi,100,1090.94,0,,fashion
txn_1ddc3ef0c6,cust_b443130af6,merch_7019fa8b8c,dev_ff25e36030,ip_cf9773c288,pmt_1fec8d80c4,225.39,2026-01-02T12:28:25+00:00,Chandigarh,wallet,429,256.68,0,,pharmacy
txn_c24f6dc0cb,cust_73148a4c75,merch_c2fb29e3be,dev_8ccb4314dc,ip_b9acde43bf,pmt_b461e70f75,1036.72,2026-01-02T12:38:20+00:00,Lucknow,card,5,1365.99,0,,jewelry
txn_c29a16cf59,cust_7ded81a05b,merch_b588adf2cf,dev_c988e9bb6b,ip_b1554d9651,pmt_60c32c3e69,491.63,2026-01-02T12:47:26+00:00,Chennai,card,953,511.65,0,,fashion
txn_7fe6db02ab,cust_186e4282f1,merch_fb029a39e7,dev_ef68e09844,ip_eaae4c9f67,pmt_8d6d1520e7,371.47,2026-01-02T12:48:43+00:00,Chandigarh,upi,20,222.29,0,,entertainment
txn_f5b8e06828,cust_56521d60b5,merch_c22268fdce,dev_b720d4b140,ip_dd34501db7,pmt_f69427270b,1710.67,2026-01-02T13:08:16+00:00,Delhi,netbanking,50,1147.32,0,,utilities
txn_35be1c87df,cust_ea4c9236e5,merch_875a820e54,dev_891a5a4e50,ip_e62859a656,pmt_de5f386851,1626.54,2026-01-02T13:25:43+00:00,Delhi,card,95,1335.55,0,,fashion
txn_b5038ce33f,cust_fa1fabb8a8,merch_b074f09044,dev_e25370913b,ip_e5effa486d,pmt_3f90a4cd0a,1051.89,2026-01-02T13:54:19+00:00,Delhi,netbanking,370,659.14,0,,fashion
txn_4ee5319a1b,cust_03571b03fd,merch_b2b5b5932b,dev_b829a43e83,ip_3baf255da2,pmt_afc90304f3,2514.94,2026-01-02T14:00:49+00:00,Chennai,upi,1640,1870.90,0,,travel
txn_effcddb365,cust_aca4f53a88,merch_84cc6f6607,dev_a60d9445aa,ip_caad9227e1,pmt_1ddf20bcb5,3396.69,2026-01-02T14:11:41+00:00,Bengaluru,card,625,2759.03,0,,fuel
txn_7e84fc308d,cust_74ebb4edfb,merch_bf368185fd,dev_5ad3e079b2,ip_643e5274a5,pmt_e2d16e9366,499.94,2026-01-02T14:16:37+00:00,Lucknow,card,13,417.33,0,,electronics
txn_dd4d9ebff3,cust_f0dde11705,merch_20e44d8ca7,dev_6a434757b2,ip_cb931f20ca,pmt_2c3c4f4e2f,1088.21,2026-01-02T14:23:25+00:00,Kochi,upi,39,544.37,0,,utilities
txn_35e2fbc0b0,cust_efb78f81d3,merch_2e589c17ff,dev_40611f6c85,ip_5bba29f15e,pmt_27fd039849,808.60,2026-01-02T14:26:21+00:00,Bengaluru,wallet,320,511.63,0,,entertainment
txn_f2b63e000a,cust_657e977dcd,merch_20e44d8ca7,dev_07f9c4b157,ip_443f74e212,pmt_9e13c426d9,263.15,2026-01-02T14:26:29+00:00,Kolkata,card,46,356.36,0,,utilities
txn_d6795b9f60,cust_3a7466ffe4,merch_c2fb29e3be,dev_cdf04f4a37,ip_d97059b4a8,pmt_de4e62459c,609.00,2026-01-02T14:27:24+00:00,Bengaluru,netbanking,97,976.22,0,,jewelry
txn_da0be790c3,cust_074afb1fb4,merch_fb029a39e7,dev_0757f55099,ip_ce937455da,pmt_d0875405d8,1458.02,2026-01-02T14:31:42+00:00,Hyderabad,upi,38,872.53,0,,entertainment
txn_18e853e64f,cust_67ac09b012,merch_fb029a39e7,dev_3c7a5a14aa,ip_71180d45e6,pmt_a9fc70ee55,1113.73,2026-01-02T14:35:23+00:00,Chennai,card,1,1086.99,0,,entertainment
txn_e4a2dc9ae8,cust_37704eb853,merch_9a99f623f5,dev_afe5c0e49b,ip_9191b691ca,pmt_7343d7cfdb,742.07,2026-01-02T14:37:57+00:00,Jaipur,card,250,611.91,0,,jewelry
txn_da45826e16,cust_d520534a2a,merch_21e6ea0d08,dev_d90d07b547,ip_1dd5ecbd44,pmt_22d27e6f15,110.11,2026-01-02T14:39:07+00:00,Delhi,card,76,100.00,0,,electronics
txn_af0f011c68,cust_3119977dbd,merch_08cb85e737,dev_4a5db20ef9,ip_a3684e2465,pmt_53a7eb21fa,244.23,2026-01-02T14:44:00+00:00,Ahmedabad,upi,197,218.99,0,,electronics
txn_e8a8129139,cust_8cada06a24,merch_9b8a3e2865,dev_010df7fa2c,ip_e549d4b80b,pmt_1c758843c4,727.97,2026-01-02T14:54:50+00:00,Bengaluru,card,693,679.56,0,,entertainment
txn_eda0aa5fcc,cust_29a992b400,merch_bcf79cde19,dev_b2c7bbb290,ip_fcb4647e39,pmt_4aef612768,555.28,2026-01-02T15:13:16+00:00,Ahmedabad,card,493,364.49,0,,utilities
txn_5fe912bf02,cust_aaac17e49f,merch_cd686e79ec,dev_46899f4725,ip_553a61e923,pmt_0669b4cda7,822.15,2026-01-02T15:23:48+00:00,Kochi,wallet,817,592.11,0,,entertainment
txn_23fd898944,cust_b82397aee0,merch_cf45f9a363,dev_20206cadfd,ip_67406dbfee,pmt_81f7833263,472.35,2026-01-02T15:35:58+00:00,Hyderabad,card,162,381.52,0,,travel
txn_9f927dadf5,cust_a5418039f9,merch_b2b5b5932b,dev_e968977b4e,ip_03aac31d99,pmt_7290733eba,641.37,2026-01-02T15:38:41+00:00,Chennai,upi,439,850.95,0,,travel
txn_9569cec414,cust_8791fc9a1b,merch_98e81e8358,dev_d644c69821,ip_e5618cb8e0,pmt_62a1ea8d6f,904.99,2026-01-02T15:54:27+00:00,Mumbai,wallet,594,1694.82,0,,jewelry
txn_fc454485b4,cust_7114aedd0e,merch_2e589c17ff,dev_c9ce567c96,ip_9ec2362030,pmt_8c89130086,1503.22,2026-01-02T16:32:00+00:00,Chandigarh,upi,430,766.58,0,,entertainment
txn_fdf4965299,cust_5e7668ae49,merch_e913595253,dev_c97b4991ee,ip_addd3d4bf6,pmt_95e32f02e2,2019.37,2026-01-02T16:35:18+00:00,Jaipur,card,172,934.22,0,,pharmacy
txn_6b798ae745,cust_86a8319789,merch_6b13b81417,dev_f4bd265107,ip_a5efdb0c96,pmt_08e7cff29e,180.67,2026-01-02T16:37:05+00:00,Delhi,upi,38,253.51,0,,jewelry
txn_765435fb1b,cust_8f0b0cf113,merch_879f14a7e3,dev_eccd4454e3,ip_cd63a7cde3,pmt_3dc5d99f3e,1077.65,2026-01-02T16:45:52+00:00,Mumbai,wallet,426,921.80,0,,grocery
txn_018f53615f,cust_6b27ac1f62,merch_13c4d99849,dev_706494cc04,ip_580a5ab14a,pmt_ff843a74d0,1864.23,2026-01-02T16:47:09+00:00,Chandigarh,wallet,313,1495.56,0,,fashion
txn_b8f9a344a3,cust_b981b1dac5,merch_21e6ea0d08,dev_0e31c9ec38,ip_103f5e733e,pmt_873a7cc3fa,415.03,2026-01-02T16:49:24+00:00,Mumbai,wallet,5,422.75,0,,electronics
txn_c812e18c70,cust_50b4d2a836,merch_d5b415c871,dev_53c96ea0ab,ip_4695a01ee6,pmt_55c6cde41b,608.82,2026-01-02T16:57:21+00:00,Hyderabad,upi,323,427.32,0,,pharmacy
txn_74529e72ae,cust_801676f7d6,merch_b3cd51543f,dev_4f337a8e1e,ip_0380e5e537,pmt_74230baa40,1308.31,2026-01-02T17:14:37+00:00,Jaipur,card,108,1168.18,0,,fuel
txn_f4d3fa7b80,cust_f757614061,merch_9b8a3e2865,dev_3ec8beaab0,ip_d3ea3d0a22,pmt_79a57aed52,305.16,2026-01-02T17:25:40+00:00,Kolkata,netbanking,368,596.16,0,,entertainment
txn_4b694f3957,cust_b7ffbaeb59,merch_acb8176511,dev_1eb3d34858,ip_fd9ecd9181,pmt_1b0040d448,891.75,2026-01-02T18:00:11+00:00,Kochi,card,1854,897.16,0,,travel
txn_292cab00a3,cust_10aaf0935f,merch_74fde6fdcd,dev_dc8bb3990c,ip_f9a395e203,pmt_f78b849ab4,1031.70,2026-01-02T18:00:47+00:00,Bengaluru,wallet,554,1744.84,0,,pharmacy
txn_ad11d26378,cust_8e6073f517,merch_50552bde41,dev_2d5f194c5c,ip_bb1527c725,pmt_353d1a8f54,2738.79,2026-01-02T18:04:05+00:00,Jaipur,wallet,620,1223.63,0,,food_delivery
txn_6bef416d25,cust_9dcc4a138d,merch_c22268fdce,dev_65faf7f9fa,ip_03ef3230c1,pmt_dd042b0f26,601.04,2026-01-02T18:06:22+00:00,Pune,card,579,767.62,0,,utilities
txn_d7d7c48497,cust_f0ecfdbe49,merch_1c7213e152,dev_312724b8d1,ip_e3f3840d3c,pmt_677567a21d,670.77,2026-01-02T18:10:07+00:00,Lucknow,upi,170,805.13,0,,grocery
txn_d19301965b,cust_0a2d82b2f7,merch_b548ea499c,dev_342072ce8c,ip_4a38d149d2,pmt_b9224b19de,911.66,2026-01-02T18:35:33+00:00,Kochi,netbanking,59,878.24,0,,jewelry
txn_7644f2c3b0,cust_dd534af9ca,merch_218961bd9d,dev_b85d805a78,ip_e30eca757e,pmt_27417d44ba,1291.98,2026-01-02T18:40:01+00:00,Bengaluru,upi,52,950.44,0,,grocery
txn_70be64d6ad,cust_7a6b743b01,merch_dc49d9596e,dev_443ede76aa,ip_af18e1dcb0,pmt_cd0d46dea0,1518.81,2026-01-02T19:08:41+00:00,Hyderabad,wallet,204,1319.51,0,,entertainment
txn_392b425fcd,cust_71f5b113d0,merch_b588adf2cf,dev_9935513e4c,ip_a1b43aa677,pmt_dcf9ead07c,1038.54,2026-01-02T19:13:56+00:00,Chandigarh,upi,299,386.74,0,,fashion
txn_c30ac0cd61,cust_db6268694e,merch_15dde57415,dev_02cc7a7358,ip_7ed32f531f,pmt_ab3cec60a4,180.40,2026-01-02T19:17:54+00:00,Ahmedabad,upi,574,350.35,0,,electronics
txn_ae8f0e165a,cust_3573a7580c,merch_fb029a39e7,dev_1dc705f362,ip_bd2156d49e,pmt_7dc9f16c62,300.88,2026-01-02T19:37:52+00:00,Mumbai,netbanking,277,703.29,0,,entertainment
txn_8dfd238518,cust_7833be614a,merch_dec5f39188,dev_c12e29bda2,ip_0576e19e18,pmt_3e08a65e80,256.72,2026-01-02T19:44:15+00:00,Mumbai,wallet,5,390.12,0,,utilities
txn_f5af6cc195,cust_f186cc1dea,merch_c042cba3a4,dev_85c103c0a2,ip_672a12589d,pmt_f782443b87,578.58,2026-01-02T20:24:14+00:00,Bengaluru,wallet,915,826.00,0,,grocery
txn_a0b9604009,cust_bba28bdfac,merch_1a4e87dbaf,dev_16368d4c9e,ip_7ee1f68fb0,pmt_fec675ded3,1068.11,2026-01-02T20:45:55+00:00,Kolkata,wallet,95,893.49,0,,jewelry
txn_c51c6cd2a3,cust_24326feafd,merch_dec5f39188,dev_026b140f15,ip_73a3daff15,pmt_f9b477fded,1453.04,2026-01-02T20:47:57+00:00,Kolkata,upi,470,1039.27,0,,utilities
txn_e6c160a872,cust_7f9519f6a5,merch_816e30245a,dev_37f54f5ffa,ip_45301577fc,pmt_f3a764f4d1,323.75,2026-01-02T20:50:52+00:00,Jaipur,netbanking,155,399.21,0,,utilities
txn_b17f80ad89,cust_8c5aa82591,merch_5d7550a442,dev_9eb2fb6579,ip_9f87227fc2,pmt_995bee447c,692.06,2026-01-02T20:59:38+00:00,Chennai,card,80,457.73,0,,utilities
txn_f7c76aaf38,cust_7833be614a,merch_08cb85e737,dev_0ef75abf45,ip_0576e19e18,pmt_3e08a65e80,331.80,2026-01-02T21:06:10+00:00,Ahmedabad,card,5,390.12,0,,electronics
txn_1b74ec54bc,cust_38c71f7977,merch_c042cba3a4,dev_cdfddd32bf,ip_c2192fbf0b,pmt_ee302694d1,231.75,2026-01-02T21:13:21+00:00,Bengaluru,netbanking,245,252.02,0,,grocery
txn_bc31a343ea,cust_433b0cddb4,merch_af480e66c1,dev_855659bddc,ip_7b43acaad4,pmt_a6fb320fc5,576.90,2026-01-02T22:02:02+00:00,Kolkata,upi,84,1144.43,0,,fashion
txn_458c881e5d,cust_1afc2ff028,merch_cf45f9a363,dev_30eb7029ce,ip_0ad6129642,pmt_cacd38e46d,314.68,2026-01-02T22:04:36+00:00,Bengaluru,wallet,837,527.05,0,,travel
txn_9ea51b3d20,cust_a2fe6c5414,merch_5d7550a442,dev_b06e430302,ip_90bd6afb57,pmt_3c8492b79f,423.31,2026-01-02T22:04:42+00:00,Hyderabad,upi,616,469.79,0,,utilities
txn_ada7c9e22f,cust_6fc26bc538,merch_3b043d592f,dev_3cf84269d4,ip_0d2c7c6f82,pmt_771c50d69a,3018.78,2026-01-02T22:05:22+00:00,Delhi,netbanking,202,1806.04,0,,fuel
txn_50ebc4a82d,cust_e6c4d88831,merch_630f80b667,dev_baa09bae7a,ip_df1020f51c,pmt_6157d682d6,1521.74,2026-01-02T22:12:33+00:00,Pune,netbanking,1237,954.48,0,,electronics
txn_b37ddc6f66,cust_db629ce2fc,merch_3195323114,dev_22c7deada7,ip_83b2e7954e,pmt_c6042534d6,1024.29,2026-01-02T22:23:52+00:00,Mumbai,netbanking,389,734.48,0,,grocery
txn_c4d1a0778a,cust_95deac83e2,merch_29b7c55611,dev_375c238ac1,ip_d7f38c1a8c,pmt_122d84a312,610.90,2026-01-02T22:24:10+00:00,Kolkata,wallet,147,781.22,0,,fuel
txn_b37f526920,cust_e79244739c,merch_149267c045,dev_139bc6fab4,ip_e78123c3e0,pmt_9a3c2864c1,1596.79,2026-01-02T22:34:09+00:00,Delhi,upi,405,1595.22,0,,travel
txn_665144185e,cust_c06a6c87b3,merch_98e81e8358,dev_173918a904,ip_4a99dff6a9,pmt_1376b5d971,911.98,2026-01-02T22:35:05+00:00,Delhi,upi,136,325.47,1,,jewelry
txn_6912dae1eb,cust_056ef6f06c,merch_6f6cfb25aa,dev_a949d5a55d,ip_8dee0de723,pmt_bed9e05d3f,600.97,2026-01-02T22:41:25+00:00,Lucknow,card,111,671.94,0,,entertainment
txn_3db8ca5e47,cust_50b4d2a836,merch_0d677f499e,dev_53c96ea0ab,ip_4695a01ee6,pmt_55c6cde41b,443.94,2026-01-02T22:54:03+00:00,Hyderabad,netbanking,323,427.32,0,,fashion
txn_ede7ee3f29,cust_cd0b864bf0,merch_3423259716,dev_0f3f926cb9,ip_cfbb18fd48,pmt_03ca39c734,1441.54,2026-01-02T22:55:51+00:00,Chandigarh,upi,1022,1078.51,0,,fashion
txn_f15dee3d37,cust_aca4f53a88,merch_6f6cfb25aa,dev_a60d9445aa,ip_caad9227e1,pmt_1ddf20bcb5,1932.34,2026-01-02T23:03:22+00:00,Bengaluru,card,625,2759.03,0,,entertainment
txn_9dc4949b50,cust_f12b21d002,merch_dc49d9596e,dev_f6d87ce096,ip_2ec30bbf19,pmt_d1d6295967,668.87,2026-01-02T23:10:34+00:00,Kolkata,netbanking,1411,828.70,0,,entertainment
txn_ab77edeb6d,cust_b798815d73,merch_12bc92e5d0,dev_bdfb9e1f84,ip_b6916248c2,pmt_250e37f9a7,101.82,2026-01-02T23:18:17+00:00,Kochi,upi,443,144.57,0,,fashion
txn_6bc226f0a9,cust_6582fc19a0,merch_7a02f17649,dev_599f5e02c6,ip_b42e36a1b8,pmt_fc391c8bd6,993.22,2026-01-02T23:23:41+00:00,Pune,netbanking,16,1309.27,0,,fashion
txn_c2f4e08411,cust_9215dac3dd,merch_b074f09044,dev_175612a6d4,ip_85d31c4414,pmt_465457f012,2509.49,2026-01-02T23:25:29+00:00,Delhi,card,1234,1469.33,0,,fashion
txn_e2bc543b5f,cust_1559ad73c8,merch_218961bd9d,dev_77273c5fb3,ip_b4d315bc17,pmt_fab99afc61,351.28,2026-01-02T23:41:26+00:00,Lucknow,upi,447,373.94,0,,grocery
txn_282119800b,cust_97a79e578d,merch_86cc286a56,dev_30530125d4,ip_09c9bba275,pmt_07c566fdba,1610.26,2026-01-02T23:47:36+00:00,Kochi,wallet,1425,1088.88,0,,fashion
txn_309fba559a,cust_0b99566c61,merch_fb029a39e7,dev_7484e99b6b,ip_ee77124648,pmt_95a0ef7ce1,1530.04,2026-01-03T00:00:27+00:00,Kolkata,netbanking,319,1128.54,0,,entertainment
txn_697dbb0a4c,cust_e8cb5a7c91,merch_6b13b81417,dev_f0096a567c,ip_224406f9a7,pmt_db2dc3a140,167.46,2026-01-03T00:10:40+00:00,Kochi,netbanking,38,321.06,0,,jewelry
txn_8031069ae0,cust_9810cf1ca8,merch_21e6ea0d08,dev_9c61c1b4eb,ip_f41bd64879,pmt_861af7ac5e,1054.81,2026-01-03T00:14:19+00:00,Chandigarh,card,185,2820.66,0,,electronics
txn_16b79d8194,cust_2a76659b98,merch_29b7c55611,dev_435a783417,ip_6ccd2da6b4,pmt_5151f52274,874.09,2026-01-03T00:14:53+00:00,Bengaluru,netbanking,156,363.72,0,,fuel
txn_ed064be772,cust_a7b4a3fadd,merch_74fde6fdcd,dev_7b29ee2589,ip_6062b36a41,pmt_b3f30e76a2,1356.67,2026-01-03T00:28:57+00:00,Ahmedabad,netbanking,170,2342.10,0,,pharmacy
txn_efba011d07,cust_930b08d0e8,merch_93c07c678c,dev_5b3333b43e,ip_abb732e116,pmt_3bc4592da8,1646.36,2026-01-03T00:44:00+00:00,Bengaluru,card,79,801.01,0,,grocery
txn_27d4c0a2a2,cust_d10fc9ee62,merch_29816d48b6,dev_bf1fef392e,ip_9dffa52ed5,pmt_a04c5cac0b,2347.23,2026-01-03T00:47:43+00:00,Chandigarh,wallet,316,2078.04,0,,utilities
txn_a72295e3d6,cust_d2d124546c,merch_630f80b667,dev_4d7800b62d,ip_43fb70be69,pmt_69ea435e76,1047.89,2026-01-03T00:50:01+00:00,Ahmedabad,wallet,445,1076.41,0,,electronics
txn_738c7c1bd0,cust_172557ef07,merch_218961bd9d,dev_7c8e1cb9eb,ip_2ffcaee11d,pmt_236470f58d,558.35,2026-01-03T00:52:54+00:00,Bengaluru,upi,12,607.40,0,,grocery
txn_349629ef23,cust_380ddf7609,merch_c2fb29e3be,dev_e8680c54f4,ip_3a0d914395,pmt_ef1b265811,269.90,2026-01-03T01:00:11+00:00,Kochi,wallet,39,457.87,0,,jewelry
txn_77e1867181,cust_8401a249e0,merch_55130e6276,dev_974aaafbb1,ip_43ed2c1dcd,pmt_09c81414f8,2796.11,2026-01-03T01:04:31+00:00,Lucknow,netbanking,49,2623.70,0,,entertainment
txn_a5563ba9a4,cust_0788d9f07f,merch_cd686e79ec,dev_812cdbc640,ip_fcfd1eb17d,pmt_87a7eb618b,320.55,2026-01-03T01:17:06+00:00,Bengaluru,upi,35,556.16,0,,entertainment
txn_ffe42e3415,cust_ce93549607,merch_cac8d54855,dev_eb2728a938,ip_a8c1265c5b,pmt_203b650ce1,552.57,2026-01-03T01:22:45+00:00,Ahmedabad,wallet,57,460.10,0,,utilities
txn_2831e746a2,cust_b2447c7ea6,merch_5fef0ffeb1,dev_6f9aa19497,ip_04644b1cb5,pmt_412507d3ce,970.04,2026-01-03T01:44:25+00:00,Chandigarh,netbanking,299,1183.94,0,,utilities
txn_300c268ec6,cust_44e6789f0e,merch_6836db54d7,dev_94558e2ac6,ip_d1e23723ca,pmt_795b66ba8e,154.12,2026-01-03T02:05:29+00:00,Kochi,upi,47,221.24,0,,fuel
txn_fa862541ee,cust_b7fc9cef70,merch_3c23fe8cfe,dev_a4fa5db5a5,ip_2b46bffa81,pmt_14fda13e7b,142.12,2026-01-03T02:24:44+00:00,Kolkata,wallet,193,100.00,0,,fashion
txn_ec192ca609,cust_a62cd12cd9,merch_55130e6276,dev_66feba196e,ip_3f27caa1ba,pmt_6561249cb2,930.24,2026-01-03T02:28:23+00:00,Mumbai,wallet,71,1100.33,0,,entertainment
txn_7b3eeff683,cust_a0f68f1f2a,merch_3b043d592f,dev_7fd869735a,ip_263d35d474,pmt_ec04f8abf8,1092.59,2026-01-03T02:37:05+00:00,Mumbai,card,438,870.94,0,,fuel
txn_9f244e76bb,cust_c8e2eb0387,merch_08cb85e737,dev_b5b95efbdf,ip_de63b21b98,pmt_e8a809dc34,368.48,2026-01-03T02:50:48+00:00,Chennai,card,1599,531.78,0,,electronics
txn_8616dca940,cust_3669cc348e,merch_20e44d8ca7,dev_f9686df676,ip_8d37fc657e,pmt_08e3d30cb3,2121.95,2026-01-03T02:52:33+00:00,Lucknow,upi,819,1651.53,0,,utilities
txn_d6a194eacd,cust_aaff31c35a,merch_53c044e34e,dev_026d5f0434,ip_8f78908a07,pmt_893a834365,376.78,2026-01-03T03:01:58+00:00,Kochi,wallet,962,321.18,0,,entertainment
txn_a5e2897d1b,cust_08d3f437e0,merch_0d677f499e,dev_a2b30d6b33,ip_e939fde3c9,pmt_66129a68e5,315.24,2026-01-03T03:06:38+00:00,Mumbai,card,822,350.49,0,,fashion
txn_1fb406d5a6,cust_2619347284,merch_21e6ea0d08,dev_03b804e41b,ip_64298952ee,pmt_125002f052,1045.18,2026-01-03T03:24:02+00:00,Bengaluru,card,595,563.68,0,,electronics
txn_d6f843019e,cust_83abd76ae2,merch_3423259716,dev_55c9221370,ip_a7952b96e2,pmt_a8e89579cd,732.93,2026-01-03T03:51:34+00:00,Lucknow,card,179,670.28,0,,fashion
txn_5148d4e8a5,cust_d9e801d297,merch_08cb85e737,dev_66e523f956,ip_d3019c77d6,pmt_02ffb31ce1,800.71,2026-01-03T03:51:52+00:00,Chandigarh,wallet,67,1034.74,0,,electronics
txn_95596db0bb,cust_c957ce7929,merch_7b950a0080,dev_1cb77bbcca,ip_9f54b0e506,pmt_870abdf926,311.28,2026-01-03T03:55:22+00:00,Chandigarh,upi,183,288.28,0,,food_delivery
txn_f81d7cc2cd,cust_ccd92d1814,merch_7a02f17649,dev_31548d4988,ip_0013633e5d,pmt_b335840c45,645.29,2026-01-03T04:45:38+00:00,Bengaluru,netbanking,229,793.38,0,,fashion
txn_62429fe08c,cust_d42a62e2eb,merch_29b7c55611,dev_52828bcc08,ip_dc33e04dbd,pmt_35d8933869,61.76,2026-01-03T05:05:03+00:00,Mumbai,netbanking,482,100.22,0,,fuel
txn_2ba05bcc8f,cust_0920751bda,merch_3423259716,dev_c583e118c2,ip_73df4c3055,pmt_9b89bb3881,488.06,2026-01-03T05:19:47+00:00,Pune,card,131,366.04,0,,fashion
txn_183fcd235a,cust_9bd2846453,merch_bf368185fd,dev_cae55381d8,ip_4836966b19,pmt_505e3444b3,811.04,2026-01-03T05:29:38+00:00,Mumbai,netbanking,169,782.03,0,,electronics
txn_5f9f675d61,cust_4c4f14f509,merch_4fce905382,dev_e67b7cdbc8,ip_f1225ab775,pmt_a7ee7389ce,307.26,2026-01-03T05:44:32+00:00,Chennai,upi,121,481.31,0,,utilities
txn_57c08b1ad5,cust_b79199c5f5,merch_3c23fe8cfe,dev_81a8a48735,ip_b741c47df2,pmt_a72a4e8e41,762.59,2026-01-03T05:48:15+00:00,Kochi,card,161,389.78,0,,fashion
txn_fb8002dc75,cust_aaf29ab421,merch_fb029a39e7,dev_dcfda8672e,ip_0fb743a43d,pmt_70107c2c59,1101.91,2026-01-03T05:52:13+00:00,Chennai,wallet,371,930.98,0,,entertainment
txn_527d5cdc5c,cust_058498ce17,merch_af480e66c1,dev_2c1cbc0a0a,ip_c6fae79382,pmt_25a50a952f,6050.38,2026-01-03T05:56:10+00:00,Pune,netbanking,313,3683.40,0,,fashion
txn_e706190a06,cust_229f0a24ed,merch_21e6ea0d08,dev_45c11f69af,ip_b3d899f533,pmt_41b1c00ca2,491.62,2026-01-03T06:14:58+00:00,Mumbai,wallet,180,501.59,0,,electronics
